date,year,month,week,daylight,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tmax_wkly,Tmin_wkly,Tavg_wkly,Depart_wkly,DewPoint_wkly,WetBulb_wkly,PrecipTotal_wkly,StnPressure_wkly,SeaLevel_wkly,ResultSpeed_wkly,ResultDir_wkly,AvgSpeed_wkly,Tmax_wkly_lag7,Tmin_wkly_lag7,Tavg_wkly_lag7,Depart_wkly_lag7,DewPoint_wkly_lag7,WetBulb_wkly_lag7,PrecipTotal_wkly_lag7,StnPressure_wkly_lag7,SeaLevel_wkly_lag7,ResultSpeed_wkly_lag7,ResultDir_wkly_lag7,AvgSpeed_wkly_lag7,Tmax_wkly_lag14,Tmin_wkly_lag14,Tavg_wkly_lag14,Depart_wkly_lag14,DewPoint_wkly_lag14,WetBulb_wkly_lag14,PrecipTotal_wkly_lag14,StnPressure_wkly_lag14,SeaLevel_wkly_lag14,ResultSpeed_wkly_lag14,ResultDir_wkly_lag14,AvgSpeed_wkly_lag14,Tmax_wkly_lag21,Tmin_wkly_lag21,Tavg_wkly_lag21,Depart_wkly_lag21,DewPoint_wkly_lag21,WetBulb_wkly_lag21,PrecipTotal_wkly_lag21,StnPressure_wkly_lag21,SeaLevel_wkly_lag21,ResultSpeed_wkly_lag21,ResultDir_wkly_lag21,AvgSpeed_wkly_lag21,Station
2009-05-11,2009,5,20,0 days 14:24:00.000000000,61,39,50,-7,35,44,0.0,29.47,30.2,0.7,8,4.6,70.14285714285714,47.714285714285715,59.142857142857146,3.4285714285714284,44.857142857142854,51.142857142857146,0.12571428571428553,29.184285714285746,29.90428571428571,5.371428571428586,20.714285714285715,7.885714285714296,64.14285714285714,41.0,52.857142857142854,2.2857142857142856,34.714285714285715,44.57142857142857,0.0028571428571426906,29.36857142857146,30.09714285714286,6.7857142857143,23.285714285714285,7.742857142857153,52.142857142857146,37.714285714285715,45.142857142857146,-3.2857142857142856,33.142857142857146,40.57142857142857,0.06857142857142841,29.35714285714289,30.097142857142853,11.742857142857156,21.857142857142858,12.342857142857145,58.714285714285715,42.42857142857143,50.714285714285715,-0.5714285714285714,40.142857142857146,45.57142857142857,0.07571428571428554,29.51142857142861,30.244285714285706,5.957142857142871,23.142857142857142,7.971428571428575,1
2009-05-12,2009,5,20,0 days 14:26:00.000000000,71,39,55,-2,34,47,0.0,29.38,30.13,9.5,16,9.6,70.14285714285714,46.285714285714285,58.42857142857143,2.4285714285714284,44.0,50.714285714285715,0.12571428571428553,29.207142857142887,29.929999999999996,5.942857142857157,21.142857142857142,8.40000000000001,67.0,43.42857142857143,55.42857142857143,3.7142857142857144,37.0,46.857142857142854,0.0028571428571426906,29.332857142857172,30.06,7.042857142857157,20.571428571428573,7.714285714285723,52.0,37.285714285714285,44.857142857142854,-3.142857142857143,32.285714285714285,39.714285714285715,0.06857142857142841,29.331428571428603,30.071428571428573,10.542857142857157,24.714285714285715,11.357142857142861,57.142857142857146,40.714285714285715,49.142857142857146,-1.7142857142857142,37.285714285714285,43.714285714285715,0.03285714285714269,29.555714285714323,30.291428571428565,7.085714285714299,20.285714285714285,8.942857142857147,1
2009-05-13,2009,5,20,0 days 14:28:00.000000000,70,53,62,4,56,58,0.55,29.01,29.76,14.4,19,16.4,69.42857142857143,46.57142857142857,58.285714285714285,1.8571428571428572,44.714285714285715,51.142857142857146,0.1085714285714284,29.2014285714286,29.92571428571428,7.071428571428585,21.142857142857142,9.585714285714298,68.85714285714286,46.285714285714285,57.714285714285715,4.714285714285714,39.714285714285715,48.857142857142854,0.09857142857142841,29.25857142857146,29.985714285714284,6.471428571428585,20.571428571428573,7.385714285714295,52.57142857142857,35.857142857142854,44.42857142857143,-3.142857142857143,31.714285714285715,39.285714285714285,0.04571428571428555,29.3414285714286,30.077142857142857,10.400000000000015,25.714285714285715,11.157142857142862,57.0,40.42857142857143,49.0,-1.4285714285714286,37.0,43.714285714285715,0.05571428571428554,29.55285714285718,30.29428571428571,7.85714285714287,17.0,9.55714285714286,1
2009-05-14,2009,5,20,0 days 14:30:00.000000000,68,53,61,3,44,52,0.0,29.31,30.0,10.5,27,10.7,68.14285714285714,46.142857142857146,57.42857142857143,0.5714285714285714,43.57142857142857,50.42857142857143,0.08142857142857125,29.244285714285745,29.96428571428571,7.357142857142871,21.428571428571427,9.642857142857155,69.85714285714286,47.42857142857143,58.857142857142854,4.571428571428571,40.57142857142857,49.714285714285715,0.12571428571428553,29.178571428571463,29.90428571428571,6.871428571428585,21.0,7.8000000000000105,54.857142857142854,36.42857142857143,45.857142857142854,-1.2857142857142858,32.0,39.857142857142854,0.0,29.397142857142885,30.125714285714285,10.457142857142872,26.142857142857142,11.34285714285715,56.57142857142857,40.57142857142857,48.857142857142854,-1.1428571428571428,37.714285714285715,44.142857142857146,0.10142857142857127,29.50285714285718,30.25142857142857,7.728571428571441,14.571428571428571,9.400000000000002,1
2009-05-15,2009,5,20,0 days 14:32:00.000000000,61,52,57,-1,51,54,0.39,29.28,30.0,6.0,16,8.8,65.85714285714286,46.0,56.285714285714285,-0.8571428571428571,43.285714285714285,49.857142857142854,0.1342857142857141,29.292857142857173,30.009999999999994,7.5142857142857284,20.714285714285715,10.042857142857155,72.28571428571429,48.42857142857143,60.57142857142857,5.857142857142857,42.42857142857143,51.285714285714285,0.12571428571428553,29.132857142857176,29.86142857142857,6.371428571428585,19.857142857142858,7.442857142857153,55.857142857142854,36.857142857142854,46.57142857142857,-1.2857142857142858,32.0,40.285714285714285,0.0028571428571426906,29.431428571428597,30.155714285714282,9.957142857142872,27.142857142857142,10.800000000000008,55.57142857142857,40.57142857142857,48.285714285714285,-1.2857142857142858,37.714285714285715,44.0,0.09428571428571411,29.42285714285718,30.172857142857143,9.12857142857144,16.714285714285715,10.285714285714288,1
2009-05-16,2009,5,20,0 days 14:34:00.000000000,62,45,54,-5,40,49,0.0,29.36,30.05,11.0,29,12.5,65.71428571428571,45.857142857142854,56.142857142857146,-1.4285714285714286,42.714285714285715,50.0,0.1342857142857141,29.317142857142887,30.03571428571428,8.11428571428573,20.714285714285715,10.142857142857155,71.85714285714286,48.714285714285715,60.57142857142857,5.571428571428571,44.0,51.714285714285715,0.12571428571428553,29.13000000000003,29.851428571428567,6.085714285714299,20.285714285714285,7.814285714285725,57.285714285714285,37.857142857142854,47.714285714285715,-1.0,32.142857142857146,40.857142857142854,0.0028571428571426906,29.447142857142886,30.17571428571428,8.75714285714287,27.0,9.57142857142858,54.714285714285715,40.142857142857146,47.714285714285715,-1.4285714285714286,37.0,43.42857142857143,0.09428571428571411,29.36714285714289,30.110000000000003,9.871428571428583,17.857142857142858,11.057142857142859,1
2009-05-17,2009,5,20,0 days 14:36:00.000000000,63,39,51,-8,27,42,0.0,29.6,30.32,0.2,33,6.2,65.14285714285714,45.714285714285715,55.714285714285715,-2.2857142857142856,41.0,49.42857142857143,0.1342857142857141,29.344285714285743,30.065714285714282,7.471428571428587,21.142857142857142,9.82857142857144,71.42857142857143,48.285714285714285,60.142857142857146,4.857142857142857,44.714285714285715,51.57142857142857,0.12571428571428553,29.161428571428605,29.878571428571426,6.200000000000014,20.857142857142858,8.314285714285726,60.57142857142857,39.285714285714285,50.142857142857146,0.5714285714285714,33.142857142857146,42.57142857142857,0.0028571428571426906,29.4014285714286,30.135714285714283,7.357142857142871,26.285714285714285,8.214285714285724,53.57142857142857,38.714285714285715,46.42857142857143,-2.4285714285714284,34.857142857142854,41.857142857142854,0.06857142857142841,29.371428571428606,30.108571428571427,11.257142857142869,17.857142857142858,12.02857142857143,1
2009-05-18,2009,5,21,0 days 14:38:00.000000000,66,40,53,-7,33,45,0.0,29.54,30.29,9.6,19,9.9,65.85714285714286,45.857142857142854,56.142857142857146,-2.2857142857142856,40.714285714285715,49.57142857142857,0.1342857142857141,29.35428571428574,30.078571428571426,8.742857142857158,22.714285714285715,10.5857142857143,70.14285714285714,47.714285714285715,59.142857142857146,3.4285714285714284,44.857142857142854,51.142857142857146,0.12571428571428553,29.184285714285746,29.90428571428571,5.371428571428586,20.714285714285715,7.885714285714296,64.14285714285714,41.0,52.857142857142854,2.2857142857142856,34.714285714285715,44.57142857142857,0.0028571428571426906,29.36857142857146,30.09714285714286,6.7857142857143,23.285714285714285,7.742857142857153,52.142857142857146,37.714285714285715,45.142857142857146,-3.2857142857142856,33.142857142857146,40.57142857142857,0.06857142857142841,29.35714285714289,30.097142857142853,11.742857142857156,21.857142857142858,12.342857142857145,1
2009-05-19,2009,5,21,0 days 14:40:00.000000000,80,52,66,6,44,55,0.0,29.48,30.21,13.5,21,13.8,67.14285714285714,47.714285714285715,57.714285714285715,-1.1428571428571428,42.142857142857146,50.714285714285715,0.1342857142857141,29.368571428571453,30.09,9.31428571428573,23.428571428571427,11.1857142857143,70.14285714285714,46.285714285714285,58.42857142857143,2.4285714285714284,44.0,50.714285714285715,0.12571428571428553,29.207142857142887,29.929999999999996,5.942857142857157,21.142857142857142,8.40000000000001,67.0,43.42857142857143,55.42857142857143,3.7142857142857144,37.0,46.857142857142854,0.0028571428571426906,29.332857142857172,30.06,7.042857142857157,20.571428571428573,7.714285714285723,52.0,37.285714285714285,44.857142857142854,-3.142857142857143,32.285714285714285,39.714285714285715,0.06857142857142841,29.331428571428603,30.071428571428573,10.542857142857157,24.714285714285715,11.357142857142861,1
2009-05-20,2009,5,21,0 days 14:42:00.000000000,84,61,73,12,44,57,0.0,29.4,30.13,14.4,20,14.6,69.14285714285714,48.857142857142854,59.285714285714285,0.0,40.42857142857143,50.57142857142857,0.05571428571428553,29.42428571428574,30.142857142857142,9.31428571428573,23.571428571428573,10.928571428571441,69.42857142857143,46.57142857142857,58.285714285714285,1.8571428571428572,44.714285714285715,51.142857142857146,0.1085714285714284,29.2014285714286,29.92571428571428,7.071428571428585,21.142857142857142,9.585714285714298,68.85714285714286,46.285714285714285,57.714285714285715,4.714285714285714,39.714285714285715,48.857142857142854,0.09857142857142841,29.25857142857146,29.985714285714284,6.471428571428585,20.571428571428573,7.385714285714295,52.57142857142857,35.857142857142854,44.42857142857143,-3.142857142857143,31.714285714285715,39.285714285714285,0.04571428571428555,29.3414285714286,30.077142857142857,10.400000000000015,25.714285714285715,11.157142857142862,1
2009-05-21,2009,5,21,0 days 14:44:00.000000000,84,60,72,11,49,59,0.0,29.38,30.09,7.8,23,12.8,71.42857142857143,49.857142857142854,60.857142857142854,1.1428571428571428,41.142857142857146,51.57142857142857,0.05571428571428553,29.434285714285743,30.155714285714286,8.928571428571443,23.0,11.22857142857144,68.14285714285714,46.142857142857146,57.42857142857143,0.5714285714285714,43.57142857142857,50.42857142857143,0.08142857142857125,29.244285714285745,29.96428571428571,7.357142857142871,21.428571428571427,9.642857142857155,69.85714285714286,47.42857142857143,58.857142857142854,4.571428571428571,40.57142857142857,49.714285714285715,0.12571428571428553,29.178571428571463,29.90428571428571,6.871428571428585,21.0,7.8000000000000105,54.857142857142854,36.42857142857143,45.857142857142854,-1.2857142857142858,32.0,39.857142857142854,0.0,29.397142857142885,30.125714285714285,10.457142857142872,26.142857142857142,11.34285714285715,1
2009-05-22,2009,5,21,0 days 14:46:00.000000000,69,53,61,0,46,53,0.0,29.46,30.18,10.4,4,10.7,72.57142857142857,50.0,61.42857142857143,1.2857142857142858,40.42857142857143,51.42857142857143,0.0,29.46000000000003,30.181428571428572,9.557142857142873,21.285714285714285,11.500000000000012,65.85714285714286,46.0,56.285714285714285,-0.8571428571428571,43.285714285714285,49.857142857142854,0.1342857142857141,29.292857142857173,30.009999999999994,7.5142857142857284,20.714285714285715,10.042857142857155,72.28571428571429,48.42857142857143,60.57142857142857,5.857142857142857,42.42857142857143,51.285714285714285,0.12571428571428553,29.132857142857176,29.86142857142857,6.371428571428585,19.857142857142858,7.442857142857153,55.857142857142854,36.857142857142854,46.57142857142857,-1.2857142857142858,32.0,40.285714285714285,0.0028571428571426906,29.431428571428597,30.155714285714282,9.957142857142872,27.142857142857142,10.800000000000008,1
2009-05-23,2009,5,21,0 days 14:47:00.000000000,80,50,65,4,50,57,0.0,29.33,30.06,4.5,7,5.7,75.14285714285714,50.714285714285715,63.0,2.5714285714285716,41.857142857142854,52.57142857142857,0.0,29.45571428571431,30.18285714285714,8.628571428571444,18.142857142857142,10.528571428571441,65.71428571428571,45.857142857142854,56.142857142857146,-1.4285714285714286,42.714285714285715,50.0,0.1342857142857141,29.317142857142887,30.03571428571428,8.11428571428573,20.714285714285715,10.142857142857155,71.85714285714286,48.714285714285715,60.57142857142857,5.571428571428571,44.0,51.714285714285715,0.12571428571428553,29.13000000000003,29.851428571428567,6.085714285714299,20.285714285714285,7.814285714285725,57.285714285714285,37.857142857142854,47.714285714285715,-1.0,32.142857142857146,40.857142857142854,0.0028571428571426906,29.447142857142886,30.17571428571428,8.75714285714287,27.0,9.57142857142858,1
2009-05-24,2009,5,21,0 days 14:49:00.000000000,71,55,63,1,46,53,0.0,29.34,30.07,10.4,4,11.0,76.28571428571429,53.0,64.71428571428571,3.857142857142857,44.57142857142857,54.142857142857146,0.0,29.418571428571454,30.147142857142857,10.085714285714301,14.0,11.214285714285726,65.14285714285714,45.714285714285715,55.714285714285715,-2.2857142857142856,41.0,49.42857142857143,0.1342857142857141,29.344285714285743,30.065714285714282,7.471428571428587,21.142857142857142,9.82857142857144,71.42857142857143,48.285714285714285,60.142857142857146,4.857142857142857,44.714285714285715,51.57142857142857,0.12571428571428553,29.161428571428605,29.878571428571426,6.200000000000014,20.857142857142858,8.314285714285726,60.57142857142857,39.285714285714285,50.142857142857146,0.5714285714285714,33.142857142857146,42.57142857142857,0.0028571428571426906,29.4014285714286,30.135714285714283,7.357142857142871,26.285714285714285,8.214285714285724,1
2009-05-25,2009,5,22,0 days 14:51:00.000000000,67,54,61,-1,43,51,0.04,29.28,30.02,10.3,6,10.8,76.42857142857143,55.0,65.85714285714286,4.714285714285714,46.0,55.0,0.005714285714285524,29.381428571428597,30.10857142857143,10.185714285714301,12.142857142857142,11.342857142857154,65.85714285714286,45.857142857142854,56.142857142857146,-2.2857142857142856,40.714285714285715,49.57142857142857,0.1342857142857141,29.35428571428574,30.078571428571426,8.742857142857158,22.714285714285715,10.5857142857143,70.14285714285714,47.714285714285715,59.142857142857146,3.4285714285714284,44.857142857142854,51.142857142857146,0.12571428571428553,29.184285714285746,29.90428571428571,5.371428571428586,20.714285714285715,7.885714285714296,64.14285714285714,41.0,52.857142857142854,2.2857142857142856,34.714285714285715,44.57142857142857,0.0028571428571426906,29.36857142857146,30.09714285714286,6.7857142857143,23.285714285714285,7.742857142857153,1
2009-05-26,2009,5,22,0 days 14:53:00.000000000,74,53,64,2,51,55,1.73,29.08,29.82,7.5,5,7.8,75.57142857142857,55.142857142857146,65.57142857142857,4.142857142857143,47.0,55.0,0.25285714285714267,29.32428571428574,30.052857142857142,9.328571428571445,9.857142857142858,10.485714285714296,67.14285714285714,47.714285714285715,57.714285714285715,-1.1428571428571428,42.142857142857146,50.714285714285715,0.1342857142857141,29.368571428571453,30.09,9.31428571428573,23.428571428571427,11.1857142857143,70.14285714285714,46.285714285714285,58.42857142857143,2.4285714285714284,44.0,50.714285714285715,0.12571428571428553,29.207142857142887,29.929999999999996,5.942857142857157,21.142857142857142,8.40000000000001,67.0,43.42857142857143,55.42857142857143,3.7142857142857144,37.0,46.857142857142854,0.0028571428571426906,29.332857142857172,30.06,7.042857142857157,20.571428571428573,7.714285714285723,1
2009-05-27,2009,5,22,0 days 14:54:00.000000000,73,55,64,2,58,60,0.02,28.95,29.68,3.6,24,7.2,74.0,54.285714285714285,64.28571428571429,2.7142857142857144,49.0,55.42857142857143,0.2557142857142855,29.260000000000023,29.98857142857143,7.785714285714301,10.428571428571429,9.428571428571441,69.14285714285714,48.857142857142854,59.285714285714285,0.0,40.42857142857143,50.57142857142857,0.05571428571428553,29.42428571428574,30.142857142857142,9.31428571428573,23.571428571428573,10.928571428571441,69.42857142857143,46.57142857142857,58.285714285714285,1.8571428571428572,44.714285714285715,51.142857142857146,0.1085714285714284,29.2014285714286,29.92571428571428,7.071428571428585,21.142857142857142,9.585714285714298,68.85714285714286,46.285714285714285,57.714285714285715,4.714285714285714,39.714285714285715,48.857142857142854,0.09857142857142841,29.25857142857146,29.985714285714284,6.471428571428585,20.571428571428573,7.385714285714295,1
2009-05-28,2009,5,22,0 days 14:55:00.000000000,62,54,58,-5,51,54,0.0,29.06,29.76,6.8,30,8.1,70.85714285714286,53.42857142857143,62.285714285714285,0.42857142857142855,49.285714285714285,54.714285714285715,0.2557142857142855,29.21428571428574,29.94142857142857,7.642857142857158,11.428571428571429,8.757142857142869,71.42857142857143,49.857142857142854,60.857142857142854,1.1428571428571428,41.142857142857146,51.57142857142857,0.05571428571428553,29.434285714285743,30.155714285714286,8.928571428571443,23.0,11.22857142857144,68.14285714285714,46.142857142857146,57.42857142857143,0.5714285714285714,43.57142857142857,50.42857142857143,0.08142857142857125,29.244285714285745,29.96428571428571,7.357142857142871,21.428571428571427,9.642857142857155,69.85714285714286,47.42857142857143,58.857142857142854,4.571428571428571,40.57142857142857,49.714285714285715,0.12571428571428553,29.178571428571463,29.90428571428571,6.871428571428585,21.0,7.8000000000000105,1
